date,open,high,low,close,volume,Name
17-09-2013,4395.55,4397.4,4356.8,4381.55,30053243,16626900000
18-09-2013,4396.15,4435.35,4340.85,4419.5,35216901,17809700000
19-09-2013,4632.7,4705.35,4632.7,4677.95,76152395,45870500000
20-09-2013,4684.35,4700.8,4403,4521.95,108140393,52983000000
23-09-2013,4430.55,4447.3,4329.05,4344.25,55873315,26265700000
24-09-2013,4284.8,4378.45,4282.15,4347.95,40511069,21720500000
25-09-2013,4352.8,4362.1,4246.05,4305,46313760,23654800000
26-09-2013,4303,4358.6,4300.45,4325.15,39446776,21307000000
27-09-2013,4340.3,4340.3,4239.85,4251.8,35420101,17175400000
30-09-2013,4208.65,4221,4122.6,4139.9,33934360,18301400000
01-10-2013,4161.9,4257.05,4127.55,4247.4,31251988,15804900000
03-10-2013,4276.6,4377.2,4250.1,4368.75,39604403,22641700000
04-10-2013,4352.55,4402.1,4323.9,4357.05,39421119,19477200000
07-10-2013,4329.55,4333.45,4236.55,4324.95,36617385,16954700000
08-10-2013,4441.9,4450.95,4306.35,4327.45,41682992,20513800000
09-10-2013,4274.65,4413.7,4256.25,4403.65,41067504,23073600000
10-10-2013,4391.35,4410.05,4352.2,4394.25,32457550,17457000000
11-10-2013,4444.55,4500.7,4395.4,4491.65,39349685,21841200000
14-10-2013,4479.2,4508.4,4453.2,4489.9,28038094,15532800000
15-10-2013,4513.6,4516.6,4391.9,4412.6,33863257,17541800000
17-10-2013,4433.95,4433.95,4373.25,4389.15,38953271,23157600000
18-10-2013,4409.45,4558.8,4409.45,4544.5,38219654,22496000000
21-10-2013,4555.5,4578.35,4509.55,4562.8,39652699,18214800000
22-10-2013,4538.55,4582.1,4523.15,4551,39156229,19628400000
23-10-2013,4563.15,4574.75,4506.9,4562.2,40946081,23094900000
24-10-2013,4546.2,4637.1,4546.2,4576.1,45110401,21385300000
25-10-2013,4572.55,4589.55,4533.85,4571.5,31359909,18171300000
28-10-2013,4588.25,4617.1,4544.25,4553.35,27974100,15517500000
29-10-2013,4564.25,4730.85,4513.2,4723.65,52668437,28025700000
30-10-2013,4741.45,4781.1,4729.2,4748.75,46881823,24374100000
31-10-2013,4731.5,4827.35,4724.15,4810.3,62244989,32144100000
01-11-2013,4814.4,4884.8,4794.7,4867.3,68387767,30709900000
03-11-2013,4883.15,4887.2,4849.7,4857.9,6066161,3008400000
05-11-2013,4829.1,4897.2,4811.4,4824.85,45487565,24986600000
06-11-2013,4825.95,4825.95,4731.15,4741.8,33719031,18490000000
07-11-2013,4755.25,4799.25,4662.05,4673.2,38739549,22132700000
08-11-2013,4648.35,4668,4558.35,4587.5,42877774,21444900000
11-11-2013,4553.6,4601.4,4513.9,4538.95,36598943,18793500000
12-11-2013,4545.2,4582.1,4462.95,4473.7,34829882,18767500000
13-11-2013,4432.4,4496.1,4416.1,4449.9,47490430,30837500000
14-11-2013,4499.4,4577.9,4499.4,4544.4,39721391,19651000000
18-11-2013,4603.65,4684.75,4603.6,4676.6,38056264,20184700000
19-11-2013,4685.8,4699.8,4659.55,4689.3,33129585,19295300000
20-11-2013,4663.35,4691.5,4580.2,4607.3,33066642,16979200000
21-11-2013,4570.85,4570.85,4477.45,4492.3,37581247,19407700000
22-11-2013,4518.35,4552.15,4484.9,4503.8,29859794,15106500000
25-11-2013,4544.25,4670.15,4544.25,4661.6,31546135,18234800000
26-11-2013,4637.7,4673.8,4589.2,4600.55,30193801,17432100000
27-11-2013,4607.75,4613.6,4556.65,4594.6,28629516,14198300000
28-11-2013,4630.35,4655.9,4581.65,4600.8,38451224,20159300000
29-11-2013,4612.7,4705.15,4612.7,4692.3,31385715,18131700000
02-12-2013,4696.1,4763.7,4696.1,4738.9,27277983,15068900000
03-12-2013,4719.85,4743.1,4702.2,4718.4,30439832,16036000000
04-12-2013,4699.05,4708.65,4664.8,4676.25,28028297,15566100000
05-12-2013,4794.15,4867.55,4794.15,4854.95,54308500,29966100000
06-12-2013,4843.85,4865.65,4818.85,4844.55,32654207,18909000000
09-12-2013,5034.25,5034.25,4939.4,4957,48397190,27690000000
10-12-2013,4950.2,4958.55,4850.85,4870.05,38282944,23284100000
11-12-2013,4833.55,4898.85,4821.95,4864.95,29750216,17715800000
12-12-2013,4844.95,4869.3,4822.35,4830.65,27290109,15570800000
13-12-2013,4776.65,4778,4716.2,4723.35,40454799,21595800000
16-12-2013,4723.25,4752.1,4706.95,4723.3,30572012,15734300000
17-12-2013,4737.7,4739.85,4641.35,4649.1,33617059,16655500000
18-12-2013,4626.9,4789.25,4626.65,4718.15,43780992,25116400000
19-12-2013,4770.3,4773.3,4595.45,4605.7,35085274,19081700000
20-12-2013,4607.35,4727.3,4604.1,4712,36650914,16533200000
23-12-2013,4701.2,4753.5,4701.2,4719.65,28280375,13998400000
24-12-2013,4731.05,4731.05,4687.4,4695.75,20544992,11533700000
26-12-2013,4695.3,4731.65,4687.6,4712.4,31226499,18389700000
27-12-2013,4722.55,4763.35,4719.75,4749.15,20294782,10749200000
30-12-2013,4775.9,4783.45,4719.65,4733.5,17762638,10368000000
31-12-2013,4751.75,4757.3,4716.15,4742.9,28474979,10621700000
01-01-2014,4758.75,4761.8,4732.65,4737.6,20503656,7125300000
02-01-2014,4734.95,4808.4,4648.95,4665,38524559,18665600000
03-01-2014,4638.2,4674.6,4621.7,4664.1,27400248,15339700000
06-01-2014,4659.75,4659.75,4604.75,4628.35,23262681,13376600000
07-01-2014,4640.55,4666.6,4570.05,4619.25,31878467,17927300000
08-01-2014,4627.7,4647.65,4608.8,4626.35,34761201,17192500000
09-01-2014,4629.8,4634,4583.15,4595.75,35622626,19846100000
10-01-2014,4585.45,4622.45,4535.25,4541.3,38907557,20943500000
13-01-2014,4544.6,4651.75,4544.6,4634.65,25382571,14521100000
14-01-2014,4620.85,4657.35,4605.9,4612.4,23130047,13312300000
15-01-2014,4627.55,4703.4,4624.25,4697.4,32183835,18481100000
16-01-2014,4716.5,4722.35,4678.9,4692.2,29795015,16234300000
17-01-2014,4681,4692.25,4606.45,4612.95,38132807,22112700000
20-01-2014,4619.95,4651.1,4595.05,4631.5,22161627,12324800000
21-01-2014,4652.85,4688.85,4639.3,4684.5,26671840,16374900000
22-01-2014,4683.15,4712.45,4653.85,4696.65,28227674,15449300000
23-01-2014,4682.7,4725.6,4668.35,4714.05,42454750,17633000000
24-01-2014,4662.7,4679.5,4633.5,4639.55,34917503,17523300000
27-01-2014,4573.15,4573.15,4480.45,4489.1,39794963,20936700000
28-01-2014,4487.55,4558,4435.1,4483.9,40158996,21866600000
29-01-2014,4520.95,4534.95,4450.4,4463.8,32286113,18560900000
30-01-2014,4399.75,4418.4,4349.7,4384.35,44610076,23071900000
31-01-2014,4395.45,4410.35,4358.9,4385.65,32113949,17579200000
03-02-2014,4365.1,4376.3,4309.95,4317.3,29134948,14662200000
04-02-2014,4271.45,4363.45,4259.4,4342.35,35268716,16227800000
05-02-2014,4351.5,4361.7,4307.55,4355,31340840,13916100000
06-02-2014,4371.65,4395.9,4304.85,4353.65,36790896,18135000000
07-02-2014,4392.1,4395.75,4330.8,4368.25,27611936,13412300000
10-02-2014,4376.7,4384.45,4322.35,4331.1,24491582,10577000000
11-02-2014,4339.3,4365.65,4329.2,4354.2,20488799,9645700000
12-02-2014,4378,4409.35,4374.85,4403.1,25427756,14015000000
13-02-2014,4398.4,4411.25,4302.65,4313.5,30852042,13270000000
14-02-2014,4318.15,4346.15,4275.45,4335.5,29103675,18490200000
17-02-2014,4336.1,4396.9,4336.1,4387.5,22934354,13116000000
18-02-2014,4388.95,4511.2,4385.55,4498.65,26788583,14771600000
19-02-2014,4489.05,4522.4,4468.95,4512.55,17965642,10245500000
20-02-2014,4472.5,4482,4437.1,4442.6,20414218,10676700000
21-02-2014,4443.8,4505,4443.8,4492.7,16782961,8968000000
24-02-2014,4476.2,4547.8,4461.8,4541.1,17890559,10741800000
25-02-2014,4566.35,4579.75,4520.4,4539.75,28594731,12290800000
26-02-2014,4543.25,4576.9,4543.25,4570.75,33097878,16896300000
28-02-2014,4582,4592.3,4552.05,4580.65,30422643,15830100000
03-03-2014,4559.05,4605.85,4519.2,4533.75,28841513,14184700000
04-03-2014,4536.45,4628.55,4536.45,4625.25,36523937,16457600000
05-03-2014,4647.85,4688.6,4608.8,4681.6,40816901,19713400000
06-03-2014,4701.25,4767.35,4685,4758.95,40944614,20719900000
07-03-2014,4782.5,4977,4779.45,4950.05,65365122,41880000000
10-03-2014,4906.15,5044.8,4906.15,5030.45,68124413,38693800000
11-03-2014,5038.1,5094.2,4994.55,5014.3,59389448,33537100000
12-03-2014,4990.25,5048.3,4961.2,5009.7,37925758,19968800000
13-03-2014,5025.45,5115.45,5025.45,5063.8,41719421,23334900000
14-03-2014,5003.2,5038.65,4960.4,5023.3,44703487,23518700000
18-03-2014,5038.7,5084.4,5000.25,5033.7,39726428,22979100000
19-03-2014,5062.1,5099.7,5051.1,5079.25,33425707,21290000000
20-03-2014,5069.85,5069.85,4985.65,4995.6,34192381,17861400000
21-03-2014,5022.2,5033.35,5000,5008,48798615,36087100000
22-03-2014,5017.9,5017.9,4997.6,5002.85,3040356,1325400000
24-03-2014,5024.85,5135.9,5024.85,5128,34465938,21852600000
25-03-2014,5118.75,5175,5117.55,5162.4,32337902,18659700000
26-03-2014,5186.5,5197.8,5147.85,5171.35,43863121,21205800000
27-03-2014,5189.9,5270.15,5169.5,5215.7,72767496,42197100000
28-03-2014,5250.15,5274.75,5200.9,5264.35,49280712,25390500000
31-03-2014,5302.5,5306.8,5240.4,5273.65,46321959,23376000000
01-04-2014,5293.15,5293.15,5186.05,5228.65,43259922,23829000000
02-04-2014,5265.75,5293.6,5225.3,5281.75,53444043,25489200000
03-04-2014,5294,5295.15,5212.3,5235.8,95026449,30663800000
04-04-2014,5220.05,5257.4,5180.3,5214.5,49801857,22314900000
07-04-2014,5219.9,5240.25,5163.35,5202,38028764,22505400000
09-04-2014,5239.4,5378.6,5224.6,5368.65,44253381,27132900000
10-04-2014,5371.85,5419.35,5353.7,5386.3,52087747,28398300000
11-04-2014,5340.95,5367.25,5313,5345.95,38253261,21788000000
15-04-2014,5338.35,5338.35,5213.3,5226.85,33273714,17886600000
16-04-2014,5212.65,5258.7,5177.9,5196.35,34813875,18367800000
17-04-2014,5198.7,5284.6,5181.5,5279.55,35800288,20731300000
21-04-2014,5294.6,5342.8,5283.7,5327,38381348,20659300000
22-04-2014,5338.4,5359.95,5314.35,5342.9,33695638,18053000000
23-04-2014,5331.65,5401.15,5331.65,5385.65,58847716,32557600000
25-04-2014,5397.25,5442.3,5340.9,5366.75,43841141,27694500000
28-04-2014,5356.45,5377.85,5314.6,5361.65,39614519,20805600000
29-04-2014,5365.85,5380.7,5302.55,5312.65,30377953,16707900000
30-04-2014,5324.4,5386.65,5264.95,5308,42030209,23699500000
02-05-2014,5327.45,5368.85,5314.7,5322.35,28115097,15903200000
05-05-2014,5321.3,5345.25,5289.15,5295.55,24136895,15462600000
06-05-2014,5326.2,5348.65,5296.8,5312.6,27099719,13553800000
07-05-2014,5309.15,5315.7,5257.45,5267.9,32592747,21787700000
08-05-2014,5287.9,5322.25,5269.45,5298.5,28797925,19430600000
09-05-2014,5298.65,5598.55,5298.6,5574.15,54635579,32436700000
12-05-2014,5585.8,5734,5585.8,5695.95,46410869,30990100000
13-05-2014,5764.65,5795.7,5704.85,5726.3,60018963,37026500000
14-05-2014,5717.8,5767.8,5689.55,5707.65,51493672,32062700000
15-05-2014,5698.25,5754.8,5687.45,5744.7,42559862,28214900000
16-05-2014,5904.55,6282.15,5812.7,5924.35,111509628,83433000000
19-05-2014,6002.3,6150.45,6002.3,6117.75,79461587,52577600000
20-05-2014,6165.85,6167.2,6090.1,6110.15,63346046,36541000000
21-05-2014,6111.85,6111.85,6025.7,6061.6,42962630,28247800000
22-05-2014,6083.3,6144.7,6059.2,6079.5,48554059,28649900000
23-05-2014,6098.35,6188.8,6071.1,6174.4,63716863,50986000000
26-05-2014,6217.75,6278,6071.15,6137.4,66373579,45719500000
27-05-2014,6136.8,6140.45,6037.7,6076.85,46465471,28293100000
28-05-2014,6075.75,6119.5,6055.2,6109.45,45811998,29634300000
29-05-2014,6107.3,6140.55,6035.5,6047.95,54659960,39277100000
30-05-2014,6066.9,6066.9,5924.2,5949.45,54869280,36347200000
02-06-2014,5946.35,6149.8,5942.45,6135.95,38937048,26229600000
03-06-2014,6156,6187.9,6105.9,6157.3,43145431,31140600000
04-06-2014,6153.05,6198.85,6133.15,6164.45,41863759,26531000000
05-06-2014,6138.3,6198.4,6101.6,6174.55,49013642,33327200000
06-06-2014,6220.1,6300.4,6192.1,6295.3,49105949,33961400000
09-06-2014,6328.65,6360.5,6302.2,6323.6,45593672,28855200000
10-06-2014,6327.05,6328.35,6231.7,6282.25,40522987,25402000000
11-06-2014,6282.9,6330.6,6238.2,6278.35,38904055,27860000000
12-06-2014,6274,6324.3,6230.25,6316.6,33963862,24741500000
13-06-2014,6326.9,6359.85,6183.65,6192.1,42695970,27915600000
16-06-2014,6171.65,6188.5,6100,6150.65,38308879,26123400000
17-06-2014,6135.3,6261.4,6096.1,6252.85,38945468,29006700000
18-06-2014,6252.55,6281.45,6160.05,6194.05,43511291,31151500000
19-06-2014,6215.05,6236.3,6120.6,6156.5,32858908,23740900000
20-06-2014,6161.3,6207.05,6125.95,6138.85,31022728,21708600000
23-06-2014,6150.1,6176.1,6111.15,6152.9,28704891,21311500000
24-06-2014,6174.55,6269.95,6174.55,6259.45,35401494,25607000000
25-06-2014,6270,6270,6232.65,6243.4,28827374,22439100000
26-06-2014,6251.8,6278,6148.7,6161.35,38901379,28835600000
27-06-2014,6183.4,6213.9,6125.35,6141.55,32885412,20447600000
30-06-2014,6172.75,6264.15,6171,6246.95,42715042,23545100000
01-07-2014,6258.6,6277.35,6245.05,6256.3,28763124,18288300000
02-07-2014,6310.6,6357.25,6302.55,6350.1,30413728,21201100000
03-07-2014,6358.5,6378.95,6331.05,6339.05,30303632,21096900000
04-07-2014,6330.3,6395.45,6284.5,6388.65,29384568,18825800000
07-07-2014,6404.95,6411.15,6340.85,6364.35,69567622,35792600000
08-07-2014,6384.4,6393.45,6187.65,6232.05,52896944,27487200000
09-07-2014,6226.1,6267.9,6157.25,6202.5,48648977,26416000000
10-07-2014,6205.1,6384.4,6095.9,6202.4,111376704,49546700000
11-07-2014,6188.1,6226.1,6000.5,6019.6,66291339,31979100000
14-07-2014,6039.75,6071.8,5994.1,6021.5,41116561,22425300000
15-07-2014,6059.7,6157.15,6054.8,6144.45,39357207,24181000000
16-07-2014,6198.95,6274.1,6138.75,6263,96969476,44993900000
17-07-2014,6257.15,6277.4,6223.15,6252.3,49897710,24777900000
18-07-2014,6220.45,6324.3,6200.45,6298.25,55990427,28664800000
21-07-2014,6339.75,6373.95,6312.6,6326.15,41671231,24248600000
22-07-2014,6353.25,6394.5,6323.7,6388.1,35970350,20277600000
23-07-2014,6413.35,6440.15,6367.85,6385.75,36563912,25830600000
24-07-2014,6384.75,6410.3,6361.15,6401.7,36015038,23548500000
25-07-2014,6400.45,6428.75,6328.35,6368.3,46861431,27904500000
28-07-2014,6389.65,6389.65,6284.75,6325.75,34077197,18395200000
30-07-2014,6334.05,6436.65,6318.9,6430.15,47506744,27732700000
31-07-2014,6423.2,6432.35,6328.5,6345.1,58062879,32429800000
01-08-2014,6289.95,6368.8,6245.65,6260.95,43555212,27310300000
04-08-2014,6299.1,6310.5,6236.85,6277.55,31567573,19656100000
05-08-2014,6292.6,6336.2,6218.7,6319.1,34962881,21073800000
06-08-2014,6291.95,6310.1,6205.25,6217.55,34256556,19441800000
07-08-2014,6204.3,6264,6189.25,6204.8,32190024,18099900000
08-08-2014,6144.8,6154.85,6103.4,6131.4,33618466,22652800000
11-08-2014,6169.9,6218.2,6161.4,6203.4,26008420,15627200000
12-08-2014,6253.85,6349.95,6234.75,6338.75,29809329,17673500000
13-08-2014,6334.45,6354.4,6281.4,6324.05,40520924,26065800000
14-08-2014,6349.15,6370.75,6313.85,6356.65,36413431,23311300000
18-08-2014,6355.6,6459.1,6329.5,6453.3,34703449,21625400000
19-08-2014,6482.1,6486.55,6435.9,6441.65,37728146,24337800000
20-08-2014,6466.2,6466.2,6400.95,6413.15,33220041,20769900000
21-08-2014,6419.25,6480,6413.2,6454.9,37251000,27014700000
22-08-2014,6465.4,6504.55,6458,6475.05,35249728,26604600000
25-08-2014,6474.25,6539.65,6425.85,6439.1,32831257,20890700000
26-08-2014,6396.85,6447.85,6384.5,6433.25,34711329,19075500000
27-08-2014,6473.85,6479.35,6447.5,6462.25,28251305,18906700000
28-08-2014,6469.65,6496.9,6456.65,6480.15,46648094,27426500000
01-09-2014,6506.5,6558.4,6494.55,6543.3,32094085,19584500000
02-09-2014,6554.05,6615.05,6554.05,6589.95,35853675,22490900000
03-09-2014,6618.85,6619.9,6560.5,6574.7,35105332,21882400000
04-09-2014,6577.05,6578.6,6528.75,6573.95,28836878,19125300000
05-09-2014,6573.9,6582.55,6492.8,6529.85,27253112,19361500000
08-09-2014,6573.35,6596.45,6551,6589,25665194,17841500000
09-09-2014,6582.2,6584.95,6550.8,6567.5,22390815,14916600000
10-09-2014,6576.4,6576.4,6524,6545.45,33829723,19402300000
11-09-2014,6574.1,6606.75,6551.05,6569.05,42209265,21757900000
12-09-2014,6572.85,6603.25,6555.95,6593.85,26529568,16585900000
15-09-2014,6565.1,6576.1,6528.75,6553.25,23864840,16454700000
16-09-2014,6543.75,6550.25,6403.65,6417.85,27989122,17446300000
17-09-2014,6444.5,6463.75,6397.4,6416.55,29719747,18156000000
18-09-2014,6390.9,6565.1,6386.2,6559.5,32124240,20089100000
19-09-2014,6572.4,6592.25,6538.3,6582.05,37028696,23930400000
22-09-2014,6535.9,6615.3,6524.55,6595.65,23496665,15889400000
23-09-2014,6591.7,6604.9,6481.7,6488.6,30824393,22116800000
24-09-2014,6480.45,6498.9,6370.9,6427.25,35560024,23689800000
25-09-2014,6411.6,6434.1,6258.4,6293.95,51947978,35791200000
26-09-2014,6267.35,6393.55,6216.2,6370.65,41486009,28155500000
29-09-2014,6377.45,6380.4,6303.6,6321.65,21733069,13937400000
30-09-2014,6314.55,6405.65,6289.5,6324.25,36220942,22888300000
01-10-2014,6309.75,6320.3,6270.8,6298.85,28027596,15598800000
07-10-2014,6260.4,6284.7,6200.95,6208.95,29195510,18870400000
08-10-2014,6193.45,6270.35,6193.45,6252.15,28706254,16650000000
09-10-2014,6292.35,6427.2,6292.35,6410.75,30167179,19177700000
10-10-2014,6357.3,6357.3,6266.4,6272.3,25493124,14598400000
13-10-2014,6234.25,6357.35,6212.5,6346.5,23151833,14644000000
14-10-2014,6385.45,6395,6288.15,6352.05,36309326,21308300000
16-10-2014,6323.1,6384.3,6223.65,6245.4,33967403,22468800000
17-10-2014,6273.2,6414.9,6272.6,6390.2,32928383,21421900000
20-10-2014,6509.7,6549.95,6483.75,6512.45,35483607,23488100000
21-10-2014,6536.45,6595.35,6526.95,6583.85,47891253,29251600000
22-10-2014,6637.4,6643.35,6566.45,6602.65,29324585,19815200000
23-10-2014,6630.8,6634.15,6610.1,6616.8,3865418,2374500000
27-10-2014,6647.4,6688.45,6628.75,6635.85,28987241,18772400000
28-10-2014,6653,6702.9,6653,6688.4,23107558,18595500000
29-10-2014,6727,6727,6653.7,6681.2,27984560,19300800000
30-10-2014,6666.45,6750,6660.9,6737.45,42942008,28859100000
31-10-2014,6758.7,6898.1,6754,6889.65,54290377,31574400000
03-11-2014,6905.4,6947.5,6842.1,6937.55,35433939,22743000000
05-11-2014,6963.9,7029.8,6937.1,6980,43590403,30096100000
07-11-2014,6985.2,6992.05,6926.4,6976.4,34064937,23159800000
10-11-2014,6976.4,7014.3,6916.05,6962.1,32564326,19165500000
11-11-2014,6961.6,7046.2,6961.6,7028.9,38016166,25347300000
12-11-2014,7054.5,7142.5,7054.5,7122.25,47461880,27495700000
13-11-2014,7141.5,7141.5,7037.5,7065.85,37269298,24705500000
14-11-2014,7075.5,7113.4,7039.2,7102.7,35990973,33103600000
17-11-2014,7106.65,7152.7,7043.85,7138.8,50762755,37784200000
18-11-2014,7157.3,7157.3,7106.85,7134.1,47784945,33057500000
19-11-2014,7146.65,7166.3,7093.35,7112.75,37725935,25915300000
20-11-2014,7135.95,7155.55,7094.35,7142.5,49535084,24083900000
21-11-2014,7175.2,7301.25,7162.85,7281.2,58471413,33570700000
24-11-2014,7298.4,7370.35,7296.1,7355.3,48841977,25761500000
25-11-2014,7342.05,7347.95,7275.35,7294.25,76446491,38548300000
26-11-2014,7261.8,7331.1,7230.15,7287.8,45663809,24402400000
27-11-2014,7285.25,7309.45,7243.25,7295.9,59720572,32081900000
28-11-2014,7318.6,7489.5,7318.6,7451.9,70996272,35901200000
01-12-2014,7477.3,7501.7,7417.15,7424.65,50900968,28149900000
02-12-2014,7397.25,7438.5,7342.45,7422.2,54899393,26949600000
03-12-2014,7419.2,7462.05,7406.45,7433.4,49159670,24522800000
04-12-2014,7482.45,7500.1,7401.9,7484.05,53993417,23566000000
05-12-2014,7507.5,7519.9,7455.9,7469.95,45166598,20862700000
08-12-2014,7491.65,7497.05,7380.5,7388.8,38164303,17550500000
09-12-2014,7387.8,7414.95,7303.1,7311.15,47823310,20780900000
10-12-2014,7285.45,7406.55,7285.45,7377.45,59582887,26167500000
11-12-2014,7369.2,7391.75,7289.65,7339.25,52393648,23617300000
12-12-2014,7336.05,7374.6,7248.05,7263.95,44281317,18985300000
15-12-2014,7213.1,7373.5,7208.95,7358.4,44944153,20729500000
16-12-2014,7320.55,7326.95,7101.5,7123,72268184,29536800000
17-12-2014,7104.4,7214.9,7010.1,7140.4,95925270,38235400000
18-12-2014,7275.65,7311.5,7208.5,7302.35,68754350,26100100000
19-12-2014,7383.5,7408.15,7347.65,7374.15,69916811,28879600000
22-12-2014,7410.55,7511.55,7361.2,7497.1,44655655,18837400000
23-12-2014,7497.8,7561.65,7398.85,7409.7,45640378,19665100000
24-12-2014,7403.6,7439.05,7337.95,7352.85,71475340,30844400000
26-12-2014,7386.35,7415.9,7336.25,7383.7,32674486,12955500000
29-12-2014,7394,7440.15,7376.8,7388.55,29338664,11349000000
30-12-2014,7396.1,7441.15,7355.95,7427.2,34132271,13390400000
31-12-2014,7434.35,7471.7,7432.65,7462.7,30725694,12835100000
01-01-2015,7454.75,7463.2,7420.55,7449.95,21494823,8053900000
02-01-2015,7452.8,7625.4,7452.8,7611.7,48227990,19984500000
05-01-2015,7637.75,7645,7562.65,7575.25,44146578,18314400000
06-01-2015,7519.9,7519.9,7290.55,7309.55,61907137,25112300000
07-01-2015,7286.55,7329.8,7240.1,7263.8,69022320,27398300000
08-01-2015,7373.35,7443.75,7335.4,7424.9,54049957,24901400000
09-01-2015,7473.5,7488.7,7338.75,7391.6,57598086,25284600000
12-01-2015,7387,7450.6,7339.8,7438.65,38160822,15310700000
13-01-2015,7470.45,7477.15,7372.85,7401.6,47429488,19109200000
14-01-2015,7394.95,7432.25,7332.4,7364.45,49092958,19253500000
15-01-2015,7620.55,7726.6,7565.9,7697.1,106953384,41642600000
16-01-2015,7715.8,7723.45,7651.8,7697.3,81330975,33960400000
19-01-2015,7735.65,7761.65,7705.15,7731.85,55956220,21349000000
20-01-2015,7749,7936.3,7749,7921.9,64666447,29761400000
21-01-2015,7946,8029.35,7945.75,7976.7,75203270,32429500000
22-01-2015,7992.15,8009.6,7955.45,7995.5,59693788,25857400000
23-01-2015,8072.95,8148.9,8024.85,8046.3,78605655,33126100000
27-01-2015,8097.65,8259.35,8064.85,8239.2,64628006,30444500000
28-01-2015,8238.1,8390.55,8210.1,8269.25,87582064,41981100000
29-01-2015,8259.05,8265.55,8173.9,8248.35,91410195,42314000000
30-01-2015,8286.65,8286.65,7949.1,7987.7,120612861,44916800000
02-02-2015,7969.35,8082.05,7898.7,8025.25,98286199,38628800000
03-02-2015,8040.85,8056.4,7800.6,7823.6,107866026,40322600000
04-02-2015,7835.2,7835.2,7720.3,7747.75,77673120,31590200000
05-02-2015,7752.5,7910.75,7690.9,7729,69472911,29022500000
06-02-2015,7732.4,7778.8,7665.8,7690.75,64540732,25597600000
09-02-2015,7628.85,7638.8,7549.4,7561.1,56185670,20653300000
10-02-2015,7490.75,7748.8,7486.1,7638.6,94051096,36313500000
11-02-2015,7686.25,7747.55,7677.95,7688.95,57205092,21854000000
12-02-2015,7747.6,7792.65,7639.45,7773.95,66936359,26219300000
13-02-2015,7824.85,7902.9,7785.35,7874.25,114077330,41466900000
16-02-2015,7942.8,7948.65,7822.15,7845.75,61284250,24430800000
18-02-2015,7866.45,7964.55,7857.3,7928.9,54557533,23600700000
19-02-2015,7930.65,7958.2,7803.75,7925.9,58722210,24404000000
20-02-2015,7914.05,7932.25,7801.05,7847.5,63145460,24577300000
23-02-2015,7884.25,7884.25,7743.1,7767,54566932,24869000000
24-02-2015,7778.95,7802.45,7714.8,7757.95,60648966,27183100000
25-02-2015,7786.35,7863.1,7749.8,7759.9,59446755,25335100000
26-02-2015,7787,7797.9,7688.9,7711.4,83489215,33301400000
27-02-2015,7762.5,7892.75,7751.85,7879.5,76876014,32084400000
28-02-2015,7968.85,8068.65,7823.35,8033.45,99559170,40310900000
02-03-2015,8125.85,8193.9,8052,8153.05,92380525,41576600000
03-03-2015,8167.85,8193.75,8121.3,8179.8,75575382,31640200000
04-03-2015,8377.65,8379.85,8063.45,8084.25,124738398,52761300000
05-03-2015,8073.3,8185.8,8013.35,8150.45,66956911,31552700000
09-03-2015,8091.85,8091.85,7908.9,7928.75,57952280,25110100000
10-03-2015,7933.25,7933.25,7777.7,7822.25,59712057,26660700000
11-03-2015,7832.45,7891.7,7797.35,7830.35,58858024,24181200000
12-03-2015,7895.15,7921.75,7851.95,7883.7,56778140,25275100000
13-03-2015,7980.25,7995.2,7743.75,7755.7,72022406,31008600000
16-03-2015,7756.75,7775.1,7691.95,7733.2,54608979,24077300000
17-03-2015,7781.2,7869.55,7736.55,7845.4,55549058,22957300000
18-03-2015,7853.25,7887.3,7792.8,7848.2,48906765,20065200000
19-03-2015,7926.45,7959.45,7744.3,7760.8,60483822,27980500000
20-03-2015,7746.1,7763,7686.1,7707.1,74220071,32013300000
23-03-2015,7728.1,7728.1,7649.5,7664.4,46555840,18288400000
24-03-2015,7625.25,7744.7,7625.25,7647.85,64362777,27312400000
25-03-2015,7664.15,7701.45,7604.4,7633.15,60061543,25771200000
26-03-2015,7560.35,7581.75,7341.85,7385.4,117251647,50406100000
27-03-2015,7454,7461.2,7317,7418.8,82632527,31188100000
30-03-2015,7470.8,7596.15,7470.75,7584.55,51554981,21088200000
31-03-2015,7615.7,7633.6,7510.05,7548.65,63499205,24487800000
01-04-2015,7556.6,7720.55,7524.15,7699.5,48459664,17097400000
06-04-2015,7750.4,7750.4,7612.4,7698.15,49402028,19908600000
07-04-2015,7713.7,7715.25,7589.45,7646.6,58157031,23372100000
08-04-2015,7676.35,7684.2,7589.75,7603.45,56855212,22078400000
09-04-2015,7655.4,7748.5,7600.75,7741.65,84272159,33737000000
10-04-2015,7742.55,7744.3,7671.6,7702.4,69761273,25654300000
13-04-2015,7728.15,7751,7682.45,7715.15,44978481,18238300000
15-04-2015,7740.8,7762.9,7616.75,7647.6,66739863,28911800000
16-04-2015,7656.75,7656.9,7574.5,7634.8,57755853,24273800000
17-04-2015,7628,7635.7,7548.1,7561.85,54538830,21626700000
20-04-2015,7563.2,7594.75,7430.8,7448.15,56779491,24148400000
21-04-2015,7446.7,7507.6,7406.15,7437.15,54195642,22684400000
22-04-2015,7470.45,7532.35,7349.2,7504.9,60724110,24175000000
23-04-2015,7544.5,7580.55,7453.6,7488.3,55125352,22945900000
